silla-bishop-alta-blanca,"[""silla-line-alta"", ""silla-bishop-baja-blanca"", ""silla-bishop-alta-negra"", ""silla-bishop-fija-trineo-blanca"", ""silla-carson-alta-negra"", ""silla-carson-alta-gris"", ""silla-bishop-alta-cafe"", ""silla-priamo-alta-negra""]"
silla-bishop-alta-negra,"[""silla-bishop-alta-blanca"", ""silla-bishop-fija-trineo-negra"", ""silla-carson-alta-negra"", ""silla-carson-alta-gris"", ""silla-bishop-alta-cafe"", ""silla-priamo-alta-negra"", ""silla-priamo-alta-cafe""]"
silla-bishop-fija-trineo-blanca,"[""silla-bishop-baja-blanca"", ""silla-bishop-alta-blanca"", ""silla-bishop-fija-trineo-negra"", ""silla-carson-fija-trineo-negra"", ""silla-carson-fija-trineo-gris""]"
silla-bishop-fija-trineo-negra,"[""silla-bishop-baja-negra"", ""silla-bishop-alta-negra"", ""silla-bishop-fija-trineo-blanca"", ""silla-carson-fija-trineo-negra"", ""silla-carson-fija-trineo-gris""]"
silla-carson-fija-trineo-negra,"[""silla-bishop-fija-trineo-blanca"", ""silla-bishop-fija-trineo-negra"", ""silla-carson-fija-trineo-gris""]"
silla-carson-fija-trineo-gris,"[""silla-bishop-fija-trineo-blanca"", ""silla-bishop-fija-trineo-negra"", ""silla-carson-fija-trineo-negra""]"
taburete-carson-negra,"[""taburete-carson-verde"", ""taburete-carson-golden""]"
taburete-carson-verde,"[""taburete-carson-negra"", ""taburete-carson-golden""]"
taburete-carson-golden,"[""taburete-carson-negra"", ""taburete-carson-verde""]"
silla-carson-alta-negra,"[""silla-bishop-baja-blanca"", ""silla-bishop-baja-negra"", ""silla-carson-fija-trineo-negra"", ""silla-carson-alta-gris"", ""silla-carson-baja-negra"", ""silla-bishop-alta-cafe""]"
silla-carson-alta-gris,"[""silla-bishop-alta-blanca"", ""silla-bishop-alta-negra"", ""silla-carson-fija-trineo-gris"", ""silla-carson-alta-negra"", ""silla-carson-baja-gris"", ""silla-bishop-alta-cafe""]"
silla-carson-baja-negra,"[""silla-bishop-baja-blanca"", ""silla-bishop-baja-negra"", ""silla-carson-fija-trineo-negra"", ""silla-carson-alta-negra"", ""silla-carson-baja-gris"", ""silla-carson-baja-golden"", ""silla-bishop-baja-cafe"", ""silla-bishop-baja-gris""]"
silla-carson-baja-gris,"[""silla-bishop-baja-blanca"", ""silla-bishop-baja-negra"", ""silla-carson-fija-trineo-gris"", ""silla-carson-alta-gris"", ""silla-carson-baja-negra"", ""silla-carson-baja-golden"", ""silla-bishop-baja-cafe"", ""silla-bishop-baja-gris""]"
silla-carson-baja-golden,"[""silla-bishop-baja-blanca"", ""silla-bishop-baja-negra"", ""silla-carson-baja-negra"", ""silla-carson-baja-gris"", ""silla-bishop-baja-cafe"", ""silla-bishop-baja-gris""]"
silla-bishop-baja-cafe,"[""silla-bishop-baja-blanca"", ""silla-bishop-baja-negra"", ""silla-carson-baja-negra"", ""silla-carson-baja-gris"", ""silla-carson-baja-golden"", ""silla-bishop-baja-gris"", ""silla-bishop-alta-cafe"", ""silla-priamo-baja-negra""]"
silla-bishop-baja-gris,"[""silla-bishop-baja-blanca"", ""silla-bishop-baja-negra"", ""silla-carson-baja-negra"", ""silla-carson-baja-gris"", ""silla-carson-baja-golden"", ""silla-bishop-baja-cafe"", ""silla-priamo-baja-negra""]"
silla-bishop-alta-cafe,"[""silla-line-alta"", ""silla-bishop-alta-blanca"", ""silla-bishop-alta-negra"", ""silla-carson-alta-negra"", ""silla-carson-alta-gris"", ""silla-bishop-baja-cafe"", ""silla-priamo-alta-negra"", ""silla-priamo-alta-cafe""]"
taburete-dsw-eames-blanco,"[""taburete-nest-blanco"", ""taburete-race-colores""]"
silla-priamo-alta-negra,"[""silla-atton-alto"", ""silla-bishop-alta-blanca"", ""silla-bishop-alta-negra"", ""silla-priamo-baja-negra"", ""silla-priamo-alta-cafe"", ""silla-priamo-fija-trineo-negra""]"
silla-priamo-baja-negra,"[""silla-bishop-baja-blanca"", ""silla-bishop-baja-negra"", ""silla-bishop-alta-blanca"", ""silla-bishop-alta-negra"", ""silla-bishop-fija-trineo-blanca"", ""silla-bishop-fija-trineo-negra"", ""silla-carson-fija-trineo-negra"", ""silla-carson-fija-trineo-gris"", ""silla-carson-alta-negra"", ""silla-carson-alta-gris"", ""silla-carson-baja-negra"", ""silla-carson-baja-gris"", ""silla-carson-baja-golden"", ""silla-bishop-baja-cafe"", ""silla-bishop-baja-gris"", ""silla-bishop-alta-cafe"", ""silla-priamo-alta-negra"", ""silla-priamo-alta-cafe"", ""silla-priamo-fija-trineo-negra""]"
silla-priamo-alta-cafe,"[""silla-atton-alto"", ""silla-line-alta"", ""silla-bishop-alta-blanca"", ""silla-bishop-alta-negra"", ""silla-bishop-alta-cafe"", ""silla-priamo-alta-negra""]"
silla-priamo-fija-trineo-negra,"[""silla-bishop-fija-trineo-blanca"", ""silla-bishop-fija-trineo-negra"", ""silla-carson-fija-trineo-negra"", ""silla-carson-fija-trineo-gris"", ""silla-priamo-alta-negra"", ""silla-priamo-baja-negra""]"
silla-big-boss,"[""silla-boss"", ""silla-identity-isa"", ""silla-q3-gris"", ""silla-big-boss-blanca""]"
silla-universitaria-uni,"[""silla-universitaria-dream-respaldo-malla"", ""silla-universitaria-iso-revolution"", ""silla-universitaria-spring-plastica-paleta-nacional"", ""silla-universitaria-kyos"", ""silla-universitaria-layer"", ""silla-universitaria-prisma"", ""silla-universitaria-shell"", ""silla-universitaria-iso-revolution-malla"", ""silla-universitaria-kyos-malla"", ""silla-universitaria-kyos-respaldo-plastico-asiento-tapizado"", ""silla-universitaria-novaiso"", ""silla-universitaria-iso-smart-italiana-mixta"", ""silla-universitaria-isosceles-tapizada""]"
silla-cuba,"[""silla-leep-loop"", ""silla-boss"", ""silla-lady"", ""silla-lady-blanca-reclinable"", ""silla-q3-gris""]"
silla-aria,"[""silla-cuba""]"
taburete-race-colores,"[""taburete-shell""]"
silla-mirror,"[""silla-dream-malla"", ""silla-pinko-respaldo-malla"", ""silla-strong""]"
silla-alia-tapizada-alta,"[""silla-cp"", ""silla-ergohuman-malla"", ""silla-alia-alta""]"
silla-alia-alta,"[""silla-cp"", ""silla-ergohuman-malla"", ""silla-alia-tapizada-alta""]"
silla-q3-gris,"[""silla-leep-loop"", ""silla-boss"", ""silla-flash-tapizada-syncro"", ""silla-join-blanca"", ""silla-join-negra"", ""silla-q3"", ""silla-y10-alta"", ""silla-y10-media"", ""silla-cozy-syncro"", ""silla-drop-syncro"", ""silla-matrix-syncro"", ""silla-big-boss"", ""silla-big-boss-blanca""]"
silla-big-boss-blanca,"[""silla-join-blanca"", ""silla-lady-blanca-reclinable"", ""silla-big-boss"", ""silla-q3-gris""]"
taburete-bakhita,"[""taburete-race-colores"", ""taburete-abuela""]"
banqueta-kyos-respaldo-malla,"[""banqueta-dream-respaldo-malla"", ""banqueta-dream-tapizada-completa"", ""banqueta-iso-revolution-respaldo-polipropileno-asiento-tapizado"", ""banqueta-iso-revolution-tapizada"", ""banqueta-isonet"", ""banqueta-kyos-tapizada-completa"", ""banqueta-kyos-asiento-tapizada"", ""banqueta-kyos-polipropileno""]"
silla-universitaria-iso-revolution-malla,"[""silla-universitaria-dream-respaldo-malla"", ""silla-universitaria-iso-revolution"", ""silla-universitaria-spring-plastica-paleta-nacional"", ""silla-universitaria-kyos"", ""silla-universitaria-layer"", ""silla-universitaria-prisma"", ""silla-universitaria-shell"", ""silla-universitaria-uni"", ""silla-universitaria-kyos-malla"", ""silla-universitaria-kyos-respaldo-plastico-asiento-tapizado"", ""silla-universitaria-novaiso"", ""silla-universitaria-iso-smart-italiana-mixta"", ""silla-universitaria-isosceles-tapizada""]"
silla-universitaria-kyos-malla,"[""silla-universitaria-dream-respaldo-malla"", ""silla-universitaria-iso-revolution"", ""silla-universitaria-spring-plastica-paleta-nacional"", ""silla-universitaria-kyos"", ""silla-universitaria-layer"", ""silla-universitaria-prisma"", ""silla-universitaria-shell"", ""silla-universitaria-uni"", ""silla-universitaria-iso-revolution-malla"", ""silla-universitaria-kyos-respaldo-plastico-asiento-tapizado"", ""silla-universitaria-novaiso"", ""silla-universitaria-iso-smart-italiana-mixta"", ""silla-universitaria-isosceles-tapizada""]"
silla-universitaria-kyos-respaldo-plastico-asiento-tapizado,"[""silla-universitaria-dream-respaldo-malla"", ""silla-universitaria-iso-revolution"", ""silla-universitaria-spring-plastica-paleta-nacional"", ""silla-universitaria-kyos"", ""silla-universitaria-layer"", ""silla-universitaria-prisma"", ""silla-universitaria-shell"", ""silla-universitaria-uni"", ""silla-universitaria-iso-revolution-malla"", ""silla-universitaria-kyos-malla"", ""silla-universitaria-novaiso"", ""silla-universitaria-iso-smart-italiana-mixta"", ""silla-universitaria-isosceles-tapizada""]"
silla-sophie-beige-hogar-diseno,"[""silla-selena-tapiz-organic"", ""silla-selena-blanca""]"
banqueta-cosmos-pata-luna-cromada,"[""banqueta-dream-polipropileno"", ""banqueta-iso-smart-plastica-italiana"", ""banqueta-kyos-polipropileno"", ""banqueta-shell-pla-stica"", ""banqueta-alice-polipropileno-plastico-pata-luna-cromada""]"
banqueta-cosmos-pata-recta,"[""banqueta-iso-revolution-polipropileno"", ""banqueta-iso-revolution-respaldo-polipropileno-asiento-tapizado"", ""banqueta-iso-smart-plastica-italiana"", ""banqueta-shell-pla-stica"", ""banqueta-spring-tapizada-pata-recta-negra""]"
banqueta-spring-tapizada-pata-recta-negra,"[""banqueta-dream-respaldo-malla"", ""banqueta-dream-tapizada-completa"", ""banqueta-iso-revolution-respaldo-polipropileno-asiento-tapizado"", ""banqueta-iso-revolution-tapizada"", ""banqueta-iso-smart-plastica-italiana"", ""banqueta-isonet"", ""banqueta-kyos-tapizada-completa"", ""banqueta-kyos-polipropileno"", ""banqueta-shell-tapizada"", ""butaca-florencia"", ""banqueta-kyos-respaldo-malla""]"
banqueta-iso-plastica,"[""banqueta-iso-revolution-polipropileno"", ""banqueta-iso-smart-plastica-italiana"", ""banqueta-shell-pla-stica"", ""banqueta-cosmos-pata-luna-cromada"", ""banqueta-cosmos-pata-recta"", ""banqueta-alice-polipropileno-plastico-pata-luna-cromada"", ""banqueta-alice-polipropileno-plastico-pata-splitz"", ""banqueta-alice-mixta-pata-splitz""]"
silla-universitaria-novaiso,"[""silla-universitaria-dream-respaldo-malla"", ""silla-universitaria-iso-revolution"", ""silla-universitaria-spring-plastica-paleta-nacional"", ""silla-universitaria-kyos"", ""silla-universitaria-layer"", ""silla-universitaria-prisma"", ""silla-universitaria-shell"", ""silla-universitaria-uni"", ""silla-universitaria-iso-revolution-malla"", ""silla-universitaria-kyos-malla"", ""silla-universitaria-kyos-respaldo-plastico-asiento-tapizado"", ""silla-universitaria-iso-smart-italiana-mixta"", ""silla-universitaria-isosceles-tapizada""]"
silla-universitaria-iso-smart-italiana-mixta,"[""silla-universitaria-dream-respaldo-malla"", ""silla-universitaria-iso-revolution"", ""silla-universitaria-spring-plastica-paleta-nacional"", ""silla-universitaria-kyos"", ""silla-universitaria-layer"", ""silla-universitaria-prisma"", ""silla-universitaria-shell"", ""silla-universitaria-uni"", ""silla-universitaria-iso-revolution-malla"", ""silla-universitaria-kyos-malla"", ""silla-universitaria-kyos-respaldo-plastico-asiento-tapizado"", ""silla-universitaria-novaiso"", ""silla-universitaria-isosceles-tapizada""]"
silla-universitaria-isosceles-tapizada,"[""silla-universitaria-dream-respaldo-malla"", ""silla-universitaria-iso-revolution"", ""silla-universitaria-spring-plastica-paleta-nacional"", ""silla-universitaria-kyos"", ""silla-universitaria-layer"", ""silla-universitaria-prisma"", ""silla-universitaria-shell"", ""silla-universitaria-uni"", ""silla-universitaria-iso-revolution-malla"", ""silla-universitaria-kyos-malla"", ""silla-universitaria-kyos-respaldo-plastico-asiento-tapizado"", ""silla-universitaria-novaiso"", ""silla-universitaria-iso-smart-italiana-mixta""]"
banqueta-alice-polipropileno-plastico-pata-luna-cromada,"[""banqueta-iso-revolution-polipropileno"", ""banqueta-iso-revolution-respaldo-polipropileno-asiento-tapizado"", ""banqueta-iso-smart-plastica-italiana"", ""banqueta-kyos-polipropileno"", ""banqueta-layer"", ""banqueta-iso-plastica"", ""banqueta-alice-polipropileno-plastico-pata-splitz"", ""banqueta-alice-mixta-pata-splitz"", ""banqueta-alice-tapizada""]"
banqueta-alice-polipropileno-plastico-pata-splitz,"[""banqueta-iso-revolution-polipropileno"", ""banqueta-iso-revolution-respaldo-polipropileno-asiento-tapizado"", ""banqueta-iso-smart-plastica-italiana"", ""banqueta-spring-tapizada-pata-recta-negra"", ""banqueta-alice-polipropileno-plastico-pata-luna-cromada"", ""banqueta-alice-mixta-pata-splitz"", ""banqueta-alice-tapizada""]"
banqueta-alice-mixta-pata-splitz,"[""banqueta-iso-revolution-polipropileno"", ""banqueta-iso-revolution-respaldo-polipropileno-asiento-tapizado"", ""banqueta-iso-revolution-tapizada"", ""banqueta-alice-polipropileno-plastico-pata-luna-cromada"", ""banqueta-alice-polipropileno-plastico-pata-splitz"", ""banqueta-alice-tapizada""]"
banqueta-alice-tapizada,"[""banqueta-iso-revolution-polipropileno"", ""banqueta-iso-revolution-respaldo-polipropileno-asiento-tapizado"", ""banqueta-iso-revolution-tapizada"", ""banqueta-alice-polipropileno-plastico-pata-luna-cromada"", ""banqueta-alice-polipropileno-plastico-pata-splitz"", ""banqueta-alice-mixta-pata-splitz""]"
silla-tossy,"[""silla-leep-loop"", ""silla-lady"", ""silla-lady-blanca-reclinable"", ""silla-cuba""]"
silla-shell-tapizada-completa,"[""silla-shell-trineo"", ""silla-strike"", ""silla-universitaria-shell""]"
silla-shell-asiento-tapizado,"[""silla-shell"", ""silla-shell-trineo"", ""silla-strike"", ""silla-universitaria-shell"", ""silla-shell-tapizada-completa""]"
silla-delta-malla-trineo,"[""silla-dream-tapizada-trineo""]"
silla-delta-polipropilenp-plastico,"[""silla-kyos-polipropileno"", ""silla-dream-malla"", ""silla-dream-tapizada"", ""silla-kyos-asiento-tapizado"", ""silla-kyos-tapizada"", ""silla-pinko-respaldo-malla"", ""silla-urban-4-patas""]"
silla-delta-asiento-tapizado-respaldo-polipropileno,"[""silla-kyos-polipropileno"", ""silla-dream-tapizada"", ""silla-kyos-asiento-tapizado"", ""silla-kyos-tapizada"", ""silla-delta-malla-trineo"", ""silla-delta-polipropilenp-plastico""]"
silla-yes-negra,"[""silla-flex"", ""silla-strong"", ""silla-urban-4-patas"", ""silla-mirror""]"
silla-cob-okamura,"[""silla-panal""]"
poltrona-fire,"[""poltrona-monet""]"
poltrona-frida-gris-perla,"[""poltrona-monet"", ""poltrona-fire""]"
silla-logan-tapizada,"[""silla-dream-malla"", ""silla-flex"", ""silla-strong"", ""silla-urban-4-patas"", ""silla-mirror"", ""silla-logan-asiento-tapizado-respaldo-malla"", ""silla-logan-respaldo-polipropileno-asiento-tapizado"", ""silla-logan-polipropileno""]"
silla-logan-asiento-tapizado-respaldo-malla,"[""silla-dream-malla"", ""silla-flex"", ""silla-strong"", ""silla-urban-4-patas"", ""silla-mirror"", ""silla-logan-tapizada"", ""silla-logan-respaldo-polipropileno-asiento-tapizado"", ""silla-logan-polipropileno""]"
silla-logan-respaldo-polipropileno-asiento-tapizado,"[""silla-dream-malla"", ""silla-flex"", ""silla-strong"", ""silla-urban-4-patas"", ""silla-mirror"", ""silla-logan-tapizada"", ""silla-logan-asiento-tapizado-respaldo-malla"", ""silla-logan-polipropileno""]"
silla-logan-polipropileno,"[""silla-dream-malla"", ""silla-flex"", ""silla-strong"", ""silla-urban-4-patas"", ""silla-mirror"", ""silla-logan-tapizada"", ""silla-logan-asiento-tapizado-respaldo-malla"", ""silla-logan-respaldo-polipropileno-asiento-tapizado""]"
escritorio-mapi-smart-electrico-ajustable-altura,"[""silla-q3""]"
poltrona-cardin-alto,"[""poltrona-monet"", ""poltrona-fire""]"
poltrona-cardin-medio,"[""poltrona-monet"", ""poltrona-fire"", ""poltrona-cardin-alto"", ""poltrona-carmena""]"
poltrona-carmena,"[""poltrona-monet"", ""poltrona-fire"", ""poltrona-cardin-alto"", ""poltrona-cardin-medio""]"
silla-crono,"[""silla-flexa-base-negra""]"
silla-aurelia-alta,"[""silla-aurelia-media""]"
sofa-sofia,"[""sofa-duccio"", ""sofa-prada"", ""sofa-venezia""]"
silla-logan-polipropileno-trineo,"[""silla-dream-tapizada-trineo"", ""silla-urban-trineo"", ""silla-delta-malla-trineo""]"
silla-logan-tapizada-trineo,"[""silla-dream-tapizada-trineo"", ""silla-urban-trineo"", ""silla-logan-polipropileno-trineo""]"
cajonera-metalica-mob-3-cajones-movil,"[""cajonera-metalica-nex-2-cajones-1-kardex-movil""]"
cajonera-metalica-mob-1-cajon-1-kardex-movil,"[""cajonera-metalica-nex-2-cajones-1-kardex-movil"", ""cajonera-metalica-mob-3-cajones-movil""]"
cajonera-metalica-mob-2-cajones-1-kardex-fija,"[""cajonera-metalica-nex-2-cajones-1-kardex-movil"", ""cajonera-metalica-mob-3-cajones-movil"", ""cajonera-metalica-mob-1-cajon-1-kardex-movil""]"
estacion-trabajo-grupal-para-2-personas-corchete-abierto,"[""estacion-trabajo-grupal-para-4-personas-corchete-abierto"", ""estacion-trabajo-grupal-para-6-personas-corchete-abierto"", ""cajonera-metalica-nex-2-cajones-1-kardex-movil"", ""cajonera-metalica-mob-3-cajones-movil"", ""cajonera-metalica-mob-1-cajon-1-kardex-movil"", ""cajonera-metalica-mob-2-cajones-1-kardex-fija""]"
estacion-trabajo-grupal-para-4-personas-corchete-abierto,"[""estacion-trabajo-grupal-para-2-personas-corchete-abierto"", ""estacion-trabajo-grupal-para-6-personas-corchete-abierto"", ""cajonera-metalica-nex-2-cajones-1-kardex-movil"", ""cajonera-metalica-mob-3-cajones-movil"", ""cajonera-metalica-mob-1-cajon-1-kardex-movil"", ""cajonera-metalica-mob-2-cajones-1-kardex-fija""]"
estacion-trabajo-grupal-para-6-personas-corchete-abierto,"[""estacion-trabajo-grupal-para-2-personas-corchete-abierto"", ""estacion-trabajo-grupal-para-4-personas-corchete-abierto"", ""cajonera-metalica-nex-2-cajones-1-kardex-movil"", ""cajonera-metalica-mob-3-cajones-movil"", ""cajonera-metalica-mob-1-cajon-1-kardex-movil"", ""cajonera-metalica-mob-2-cajones-1-kardex-fija""]"
estacion-trabajo-grupal-para-2-personas-corchete-cerrado,"[""estacion-trabajo-grupal-para-4-personas-corchete-abierto"", ""estacion-trabajo-grupal-para-6-personas-corchete-abierto"", ""cajonera-metalica-nex-2-cajones-1-kardex-movil"", ""cajonera-metalica-mob-3-cajones-movil"", ""cajonera-metalica-mob-1-cajon-1-kardex-movil"", ""cajonera-metalica-mob-2-cajones-1-kardex-fija""]"
estacion-trabajo-grupal-para-4-personas-corchete-cerrado,"[""estacion-trabajo-grupal-para-2-personas-corchete-abierto"", ""estacion-trabajo-grupal-para-6-personas-corchete-abierto"", ""cajonera-metalica-nex-2-cajones-1-kardex-movil"", ""cajonera-metalica-mob-3-cajones-movil"", ""cajonera-metalica-mob-1-cajon-1-kardex-movil"", ""cajonera-metalica-mob-2-cajones-1-kardex-fija""]"
estacion-trabajo-grupal-para-6-personas-corchete-cerrado,"[""estacion-trabajo-grupal-para-2-personas-corchete-abierto"", ""estacion-trabajo-grupal-para-4-personas-corchete-abierto"", ""cajonera-metalica-nex-2-cajones-1-kardex-movil"", ""cajonera-metalica-mob-3-cajones-movil"", ""cajonera-metalica-mob-1-cajon-1-kardex-movil"", ""cajonera-metalica-mob-2-cajones-1-kardex-fija""]"
taburete-cosmos,"[""taburete-shell""]"
banqueta-iso-pata-splitz-cromada,"[""banqueta-iso-revolution-polipropileno"", ""banqueta-iso-revolution-respaldo-polipropileno-asiento-tapizado"", ""banqueta-iso-smart-plastica-italiana"", ""banqueta-spring-tapizada-pata-recta-negra"", ""banqueta-alice-polipropileno-plastico-pata-luna-cromada"", ""banqueta-alice-mixta-pata-splitz"", ""banqueta-alice-tapizada""]"
silla-r6,"[""silla-lady"", ""silla-lady-blanca-reclinable""]"
silla-r6-blanca,"[""silla-lady"", ""silla-lady-blanca-reclinable"", ""silla-r6""]"
pouf-momo,"[""pouf-cuadrado-redondo""]"
banqueta-logan-respaldo-polipropileno-asiento-tapizado,"[""banqueta-dream-polipropileno"", ""banqueta-iso-revolution-polipropileno"", ""banqueta-kyos-polipropileno"", ""banqueta-cosmos-pata-luna-cromada"", ""banqueta-cosmos-pata-recta"", ""banqueta-alice-polipropileno-plastico-pata-luna-cromada"", ""banqueta-alice-polipropileno-plastico-pata-splitz""]"
silla-karl,"[""silla-black"", ""silla-boss"", ""silla-identity-isa"", ""silla-big-boss""]"
silla-logan-cajero,"[""silla-bologna-cajero"", ""silla-iso-cajero"", ""silla-prisma-cajero"", ""silla-rudy-media-cajero"", ""silla-torino-1-cajero"", ""silla-torino-cajero-media"", ""silla-tulip-cajero""]"
silla-tullio-negra,"[""silla-join-blanca"", ""silla-join-negra"", ""silla-q3"", ""silla-y10-alta"", ""silla-q3-gris""]"
silla-logan-giratoria-malla,"[""silla-leep-loop"", ""silla-black"", ""silla-boss"", ""silla-flash-tapizada-syncro"", ""silla-q3"", ""silla-y10-alta"", ""silla-cozy-syncro"", ""silla-drop-syncro"", ""silla-matrix-syncro"", ""silla-big-boss"", ""silla-q3-gris"", ""silla-big-boss-blanca""]"
taburete-abuela,"[""taburete-race-colores"", ""taburete-bakhita""]"
taburete-living,"[""taburete-race-colores"", ""taburete-bakhita""]"
silla-clep,"[""silla-cuba"", ""silla-aria""]"
silla-cubo-cajero,"[""silla-bologna-cajero"", ""silla-iso-cajero"", ""silla-prisma-cajero"", ""silla-rudy-media-cajero"", ""silla-torino-1-cajero"", ""silla-torino-cajero-media"", ""silla-tulip-cajero""]"
silla-gala,"[""silla-boss"", ""silla-identity-isa"", ""silla-q3-gris"", ""silla-big-boss-blanca""]"
silla-job-cajero,"[""silla-bologna-cajero"", ""silla-iso-cajero"", ""silla-prisma-cajero"", ""silla-rudy-media-cajero"", ""silla-torino-1-cajero"", ""silla-torino-cajero-media"", ""silla-tulip-cajero""]"
silla-thor,"[""silla-boss"", ""silla-identity-isa"", ""silla-q3-gris"", ""silla-big-boss-blanca""]"
silla-work-up,"[""silla-boss"", ""silla-identity-isa"", ""silla-q3-gris"", ""silla-big-boss-blanca""]"
sofa-giotto,"[""sofa-duccio"", ""sofa-prada"", ""sofa-venezia""]"
silla-contessa-seconda,"[""silla-cp"", ""silla-ergohuman-malla"", ""silla-sabrina-standar""]"
silla-focus,"[""silla-black"", ""silla-boss"", ""silla-identity-isa"", ""silla-big-boss""]"
silla-job-negra,"[""silla-boss"", ""silla-identity-isa"", ""silla-q3-gris"", ""silla-big-boss-blanca""]"
escritorio,"[""escritorio-mapi-smart-electrico-ajustable-altura"", ""silla-q3""]"
silla-bora-tortora-nardi,"[""silla-pismo"", ""silla-bora-roja-nardi"", ""silla-bora-grafito-nardi""]"
silla-bora-roja-nardi,"[""silla-pismo"", ""silla-bora-tortora-nardi"", ""silla-bora-grafito-nardi""]"
silla-bora-grafito-nardi,"[""silla-pismo"", ""silla-bora-tortora-nardi"", ""silla-bora-roja-nardi""]"
silla-bit-tortora-nardi,"[""silla-pismo"", ""silla-bit-grafito-nardi""]"
silla-bit-grafito-nardi,"[""silla-pismo"", ""silla-bit-tortora-nardi""]"
silla-net-grafito,"[""silla-pismo""]"
silla-net-tortora,"[""silla-pismo""]"
silla-net-salice,"[""silla-pismo""]"
silla-gent,"[""silla-boss"", ""silla-identity-isa"", ""silla-q3-gris"", ""silla-big-boss-blanca""]"
silla-andes,"[""silla-boss"", ""silla-identity-isa"", ""silla-q3-gris"", ""silla-big-boss-blanca""]"
silla-plimode,"[""silla-cp"", ""silla-sabrina-standar""]"
silla-lives-colores,"[""silla-cp"", ""silla-sabrina-standar""]"
silla-blaze,"[""silla-leep-loop"", ""silla-flash-tapizada-syncro"", ""silla-q3"", ""silla-cozy-alta-pivotal"", ""silla-flash-alta-pivotal"", ""silla-matrix-syncro"", ""silla-q3-gris""]"
escritorio-standing-desk,"[""escritorio-mapi-smart-electrico-ajustable-altura"", ""silla-q3""]"
reposera-omega-grafito,"[""reposera-atlantico-grafito"", ""reposera-atlantico-tortora""]"
reposera-atlantico-tortora,"[""reposera-atlantico-grafito""]"
reposera-omega-tortora,"[""reposera-atlantico-grafito"", ""reposera-omega-grafito"", ""reposera-atlantico-tortora""]"
poltrona-monet-trineo-petroleo,"[""poltrona-monet-trineo-rojo""]"
silla-q3-malla-negra,"[""silla-join-blanca"", ""silla-join-negra"", ""silla-q3-gris""]"
silla-y10-media-cajero-ecocuero,"[""silla-bologna-cajero"", ""silla-iso-cajero"", ""silla-prisma-cajero"", ""silla-rudy-media-cajero"", ""silla-torino-1-cajero"", ""silla-torino-cajero-media"", ""silla-tulip-cajero""]"
silla-abuela-colores,"[""silla-race"", ""silla-shell-tapizada-completa""]"
silla-bakhita-colores,"[""silla-race"", ""silla-shell-tapizada-completa""]"
silla-job-gris-blanca,"[""silla-boss"", ""silla-identity-isa"", ""silla-q3-gris"", ""silla-big-boss-blanca"", ""silla-job-negra""]"
silla-brizza,"[""silla-black"", ""silla-identity-isa"", ""silla-big-boss"", ""silla-big-boss-blanca""]"
silla-ergosit,"[""silla-cp"", ""silla-ioo-black"", ""silla-sabrina-standar""]"
banqueta-nik,"[""banqueta-dream-respaldo-malla"", ""banqueta-dream-tapizada-completa"", ""banqueta-iso-revolution-polipropileno"", ""banqueta-iso-revolution-respaldo-polipropileno-asiento-tapizado"", ""banqueta-isonet"", ""banqueta-kyos-tapizada-completa"", ""banqueta-kyos-asiento-tapizada"", ""butaca-florencia"", ""banqueta-kyos-respaldo-malla"", ""banqueta-spring-tapizada-pata-recta-negra""]"
silla-nik-tapizada,"[""silla-universitaria-iso-revolution"", ""silla-dream-tapizada"", ""silla-iso-smart-completa-tap"", ""silla-kyos-tapizada"", ""silla-universitaria-iso-revolution-malla""]"
silla-morfeo,"[""silla-master""]"
silla-roma-roma,"[""silla-master""]"
silla-donnina,"[""silla-boss"", ""silla-identity-isa"", ""silla-q3-gris"", ""silla-big-boss-blanca""]"
silla-donnina-tapizada-mostaza,"[""silla-boss"", ""silla-identity-isa"", ""silla-q3-gris"", ""silla-big-boss-blanca""]"
silla-elba-elba-visita,"[""silla-bishop-fija-trineo-blanca"", ""silla-bishop-fija-trineo-negra"", ""silla-carson-fija-trineo-negra"", ""silla-carson-fija-trineo-gris"", ""silla-bishop-baja-cafe"", ""silla-bishop-alta-cafe"", ""silla-priamo-fija-trineo-negra""]"
silla-universitaria-elba,"[""silla-universitaria-dream-respaldo-malla"", ""silla-universitaria-iso-revolution"", ""silla-universitaria-spring-plastica-paleta-nacional"", ""silla-universitaria-kyos"", ""silla-universitaria-layer"", ""silla-universitaria-prisma"", ""silla-universitaria-shell"", ""silla-universitaria-uni"", ""silla-universitaria-iso-revolution-malla"", ""silla-universitaria-kyos-malla"", ""silla-universitaria-kyos-respaldo-plastico-asiento-tapizado"", ""silla-universitaria-novaiso"", ""silla-universitaria-iso-smart-italiana-mixta"", ""silla-universitaria-isosceles-tapizada""]"
silla-universitaria-college,"[""silla-universitaria-dream-respaldo-malla"", ""silla-universitaria-iso-revolution"", ""silla-universitaria-spring-plastica-paleta-nacional"", ""silla-universitaria-kyos"", ""silla-universitaria-layer"", ""silla-universitaria-prisma"", ""silla-universitaria-shell"", ""silla-universitaria-uni"", ""silla-universitaria-iso-revolution-malla"", ""silla-universitaria-kyos-malla"", ""silla-universitaria-kyos-respaldo-plastico-asiento-tapizado"", ""silla-universitaria-iso-smart-italiana-mixta"", ""silla-universitaria-isosceles-tapizada""]"
taburete-delta,"[""taburete-shell""]"
